pattern_id,min,mean,max,std
48,0.0,39.07926042351638,83.0244918887317,41.7255894982864
239,0.0,21.37196343370309,64.11589030110927,37.017326524677955
141,7.818299897341674,22.308734109518614,50.99783666773031,24.845919907036105
147,31.074139393994265,32.1522115180516,32.8289985252237,0.9437451729095272
60,0.0,6.518358575772012,19.555075727316037,11.290128235189432
